| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   15 |       0.25 |1583869866839 |      14 |  2639.0 |18750,00 |mscpnrf1.txt |0,024 |
|31 |  100 | 5000 |   15 | 0.35812673 |1583869866839 |      14 |  2173.0 |15421,43 |mscpnrf1.txt | 0,51 |
|31 |  200 | 5000 |   15 | 0.34710744 |1583869866839 |      14 |  2033.0 |14421,43 |mscpnrf1.txt | 0,90 |
|31 |  300 | 5000 |   15 | 0.39118457 |1583869866839 |      14 |  1946.0 |13800,00 |mscpnrf1.txt |  1,2 |
|31 |  400 | 5000 |   20 | 0.36225894 |1583869866839 |      14 |    17.0 |21,43 |mscpnrf1.txt |   37 |
|31 |  500 | 5000 |   20 |  0.3443526 |1583869866839 |      14 |    17.0 |21,43 |mscpnrf1.txt |   90 |
|31 |  600 | 5000 |   20 |  0.3402204 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |1,4e+02 |
|31 |  700 | 5000 |   20 |  0.3429752 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |2,0e+02 |
|31 |  800 | 5000 |   25 |  0.3415978 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |2,7e+02 |
|31 |  900 | 5000 |   25 | 0.32369146 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |3,3e+02 |
|31 | 1000 | 5000 |   25 | 0.32231405 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |4,0e+02 |
|31 | 1100 | 5000 |   25 | 0.32506886 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |4,6e+02 |
|31 | 1200 | 5000 |   30 | 0.33471075 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |5,5e+02 |
|31 | 1300 | 5000 |   30 | 0.33471075 |1583869866839 |      14 |    16.0 |14,29 |mscpnrf1.txt |6,5e+02 |
|31 | 1400 | 5000 |   30 | 0.32093665 |1583869866839 |      14 |    15.0 | 7,14 |mscpnrf1.txt |7,4e+02 |
|31 | 1500 | 5000 |   30 | 0.32231405 |1583869866839 |      14 |    15.0 | 7,14 |mscpnrf1.txt |8,1e+02 |
|31 | 1600 | 5000 |   35 |  0.3140496 |1583869866839 |      14 |    15.0 | 7,14 |mscpnrf1.txt |8,9e+02 |
|31 | 1700 | 5000 |   35 | 0.31129476 |1583869866839 |      14 |    15.0 | 7,14 |mscpnrf1.txt |9,7e+02 |
|31 |  500 | 5000 |   35 | 0.31129476 |1583869866839 |      14 |    14.0 | 0,00 |mscpnrf1.txt |9,7e+02 |
